"Order Line/Order Reference","Order Line/Product","Order Line/Unit Price","Order Line/Quantity","Order Line/Received Qty","Order Line/Subtotal","Order Line/Confirmed Date","Order Line/Expected Arrival Time","Order Line/Partner","Order Line/Company","Order Line/Created By","Order Line/Status","Order Line/Order Reference/Actual Ship Date"
"CAP25088324","[CJ44247] CHUANRUI Strawberry Salt 6bags*70g","33.64","1.0","1.0","33.64","2025-08-21 14:42:21","2025-08-26 14:42:21","Blue Bay Harvest Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088324","[G71202] CHUANRUI Green Tea MSG&Seasoning Powder 12bags*70g","19.49","1.0","1.0","19.49","2025-08-21 14:42:21","2025-08-26 14:42:21","Blue Bay Harvest Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"NJP25088123","[H41239] JINAN Lemon Century Eggs 10bags*200g","38.23","347.0","347.0","13265.81","2025-08-21 14:14:29","2025-10-03 14:14:29","Taoyuan Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done","2025-08-25"
"NJP25088123","[E69188] Lusong Melon White Sugar 10bags*1000g","37.19","1.0","1.0","37.19","2025-08-21 14:14:29","2025-10-03 14:14:29","Taoyuan Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done","2025-08-25"
"NJP25088123","[E25184] Lusong Pickled Vegetable Brown Sugar 10bags*70g","36.18","25.0","25.0","904.5","2025-08-21 14:14:29","2025-10-03 14:14:29","Taoyuan Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088123","[E66102] Lusong Garlic Brown Sugar 20bags*100g","17.34","1.0","1.0","17.34","2025-08-21 14:14:29","2025-10-03 14:14:29","Taoyuan Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done","2025-08-25"
"NJP25088123","[E17155] Lusong Seafood Brown Sugar 8bags*400g","16.49","193.0","193.0","3182.57","2025-08-21 14:14:29","2025-10-03 14:14:29","Taoyuan Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088123","[E96105] Lusong Chicken Brown Sugar 10bags*100g","35.42","4.0","4.0","141.68","2025-08-21 14:14:29","2025-10-03 14:14:29","Taoyuan Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"TXP25088395 (OL4943-2)","[B23165] FENGJIA Sea Salt Seaweed Snacks & Dried Kelp 12bags*1000g","21.2","1.0","1.0","21.2","2025-08-21 12:41:59","2025-08-26 12:41:59","Blue Bay Harvest Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25088160","[FE60355] Chenle Osmanthus Ice Cream 8boxes*4bags*88ml","31.4","571.0","571.0","17929.4","2025-08-21 10:47:06","2025-10-04 10:47:06","Donghai Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25088160","[FE35318] Chenle Red Bean Ice Cream 8boxes*3bags*72ml","41.14","26.0","26.0","1069.64","2025-08-21 10:47:06","2025-10-04 10:47:06","Donghai Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25088160","[FE83379] Chenle Chocolate Ice Cream 6boxes*3bags*72ml","41.32","-4.0","-4.0","-165.28","2025-08-21 10:47:06","2025-10-04 10:47:06","Donghai Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25088275","[VHS61142] BAOXI Strawberry Health & Nutrition Drinks 250ml","21.4","22.0","22.0","470.8","2025-08-21 09:55:15","2025-09-04 09:55:15","Sakura Rising Sun Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25088275","[B46334] SHANBAO Jujube Puffed Snacks 12bags*200g","16.56","1.0","1.0","16.56","2025-08-21 09:55:15","2025-09-04 09:55:15","Sakura Rising Sun Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25088275","[VHK62378] BAOXI Pickled Vegetable Home Cleaning 500ml","2.74","53.0","53.0","145.22","2025-08-21 09:55:15","2025-09-04 09:55:15","Sakura Rising Sun Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"NJP25088563","[A97366] Tianxi Oolong Juice 20btls*330ml","11.52","2.0","2.0","","2025-08-20 16:58:59","2025-10-24 16:58:59","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088563","[FG51282] TIANJIN Mango Frozen Beef 24bags*150g","36.34","24.0","24.0","872.16","2025-08-20 16:58:59","2025-10-24 16:58:59","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088563","[A79170] Tianxi Chocolate Electrolyte Drinks 15btls*330ml","14.93","7.0","7.0","104.51","2025-08-20 16:58:59","2025-10-24 16:58:59","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088563","[VSC59291] XIANZHU Corn Skin Care 500ml","15.2","20.0","20.0","304.0","2025-08-20 16:58:59","2025-10-24 16:58:59","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"ILP25088395","[A17227] Baoan Grape Coconut Water 20btls*280ml","19.49","16.0","16.0","311.84","2025-08-20 15:18:31","2025-10-25 15:18:31","Jiangbei Foods USA Inc","Crestline Chicago Inc","Jason Qian","done",""
"ILP25088395","[F79209] XIANZHOU Oolong Starch 12bags*1000g","24.1","2.0","2.0","48.2","2025-08-20 15:18:31","2025-10-25 15:18:31","Jiangbei Foods USA Inc","Crestline Chicago Inc","Jason Qian","done",""
"ILP25088395","[A38147] Baoan Chocolate Juice 12btls*480ml","22.12","2.0","2.0","44.24","2025-08-20 15:18:31","2025-10-25 15:18:31","Jiangbei Foods USA Inc","Crestline Chicago Inc","Jason Qian","done",""
"ILP25088395","[G53180] Zhouyou Taro Sauces 10bags*400g","14.82","1.0","1.0","14.82","2025-08-20 15:18:31","2025-10-25 15:18:31","Jiangbei Foods USA Inc","Crestline Chicago Inc","Jason Qian","done",""
"ILP25088395","[A29259] Baoan Beef Milk Drinks 15btls*280ml","13.95","1.0","1.0","13.95","2025-08-20 15:18:31","2025-10-25 15:18:31","Jiangbei Foods USA Inc","Crestline Chicago Inc","Jason Qian","done",""
"NWP25088372","[FA48131] WEIFENG Corn Frozen Pastries&Pancakes&Baked Pancakes 30bags*70g","27.76","14.0","14.0","388.64","2025-08-20 13:14:26","2025-10-16 13:14:26","Qinglan Foods USA Inc","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088372","[H13235] YOULING Tomato Pickled Products 8bags*70g","44.97","10.0","10.0","449.7","2025-08-20 13:14:26","2025-10-16 13:14:26","Qinglan Foods USA Inc","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088740","[A84146] Songzhu Mango Milk 20btls*480ml","11.78","9.0","9.0","106.02","2025-08-20 11:56:42","2025-08-25 11:56:42","Evergreen Crown Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088740","[VHB69106] Maibao Brown Sugar Hand & Body Care 400ml","9.85","1.0","1.0","9.85","2025-08-20 11:56:42","2025-08-25 11:56:42","Evergreen Crown Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"CAP25088648","[F32229] Guxi Pickled Vegetable Peanuts 8bags*70g","22.09","1.0","1.0","22.09","2025-08-20 11:26:30","2025-08-30 11:26:30","Morning Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25088648","[CJ44363] YOUFENG Peach BBQ Sauce 24bags*200g","33.8","1.0","1.0","33.8","2025-08-20 11:26:30","2025-08-30 11:26:30","Morning Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25088010","[FE88388] Chenqing Lychee Ice Cream 8boxes*3bags*72ml","27.15","38.0","38.0","1031.7","2025-08-20 11:02:20","2025-10-10 11:02:20","Qinglan Silk Road Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088010","[A54394] QINGQUAN Peach Ready-to-Drink Tea 12btls*330ml","24.19","11.0","11.0","266.09","2025-08-20 11:02:20","2025-10-10 11:02:20","Qinglan Silk Road Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088010","[A71357] QINGQUAN Lemon Plant-Based Drinks 20btls*1500ml","17.42","10.0","10.0","174.2","2025-08-20 11:02:20","2025-10-10 11:02:20","Qinglan Silk Road Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088010","[A11157] QINGQUAN Lychee Jasmine Ready-to-Drink Tea 24btls*1500ml","13.89","11.0","11.0","152.79","2025-08-20 11:02:20","2025-10-10 11:02:20","Qinglan Silk Road Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088010","[VFM31209] RUIBAO Peach Derma Care 60ml","17.11","100.0","100.0","1711.0","2025-08-20 11:02:20","2025-10-10 11:02:20","Qinglan Silk Road Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088010","[A66366] QINGQUAN Peach Plant-Based Drinks 20btls*500ml","19.22","100.0","100.0","1922.0","2025-08-20 11:02:20","2025-10-10 11:02:20","Qinglan Silk Road Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"NWP25088533","[FA27163] TIANJIN Pineapple Dumplings 10bags*100g","37.98","21.0","21.0","797.58","2025-08-20 09:06:05","2025-10-24 09:06:05","Nanxi Orient Trading Co., LTD","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"CAP25088556","[M42340] Jiaqing Five Spice Bread 24bags*100g","21.08","1.0","1.0","","2025-08-20 09:05:59","2025-10-24 09:05:59","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25088556","[B96137] Jiaqing Milk Rice Crackers&Popcorn 20bags*1000g","22.48","1.0","1.0","22.48","2025-08-20 09:05:59","2025-10-24 09:05:59","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25088556","[B68372] Jiaqing Peach Seasoned Vegetarian Snacks 12bags*200g","22.63","6.0","6.0","135.78","2025-08-20 09:05:59","2025-10-24 09:05:59","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25088556","[E28264] Yuanxi Beef Sichuan Pepper Seasonings 10bags*1000g","15.88","1.0","1.0","15.88","2025-08-20 09:05:59","2025-10-24 09:05:59","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"TXP25088681","[D23226] JINSONG Peach Rice Noodles 12bags*200g","15.08","2.0","2.0","30.16","2025-08-20 08:25:20","2025-08-30 08:25:20","Morning Harvest Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25088681","[G44190] YOUFENG Coconut Oyster Sauce 10bags*500g","32.58","1.0","1.0","32.58","2025-08-20 08:25:20","2025-08-30 08:25:20","Morning Harvest Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"NJP25088614","[B15255] Lingyou Garlic Candy 8bags*70g","28.86","4.0","4.0","","2025-08-20 08:09:05","2025-10-06 08:09:05","Lanting Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done","2025-09-02"
"NJP25088614","[R32170] Yuncheng Five Spice Vegetables 30bags*500g","43.06","-4.0","-4.0","-172.24","2025-08-20 08:09:05","2025-10-06 08:09:05","Lanting Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088614","[E61326] Guwan Sea Salt Brown Sugar 8bags*500g","16.31","2.0","2.0","","2025-08-20 08:09:05","2025-10-06 08:09:05","Lanting Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done","2025-09-02"
"NJP25088614","[E91303] Guwan Sea Salt White Sugar 8bags*100g","14.37","4.0","4.0","57.48","2025-08-20 08:09:05","2025-10-06 08:09:05","Lanting Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088614","[FA25197] MEITIAN Grape Frozen Vegetarian 12bags*150g","42.87","1.0","1.0","42.87","2025-08-20 08:09:05","2025-10-06 08:09:05","Lanting Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088614","[B90195] Lingyou Beef Preserved & Dried Fruit 10bags*200g","26.44","1.0","1.0","26.44","2025-08-20 08:09:05","2025-10-06 08:09:05","Lanting Harvest Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"TXP25088072 (OL2530-4)","[FE18257] YUANCHUAN Peach Ice Cream 24boxes*4bags*72ml","33.76","1.0","1.0","33.76","2025-08-19 16:25:30","2025-08-24 16:25:30","Summit Orient Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25088072 (OL2530-4)","[FE14300] YUANCHUAN Matcha Ice Cream 6boxes*3bags*90ml","46.91","10.0","10.0","469.1","2025-08-19 16:25:30","2025-08-24 16:25:30","Summit Orient Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25088072 (OL2530-4)","[FE53175] YUANCHUAN Red Bean Ice Cream 8boxes*4bags*88ml","36.06","2.0","2.0","72.12","2025-08-19 16:25:30","2025-08-24 16:25:30","Summit Orient Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25088072 (OL2530-4)","[VHB80201] Youle Honey Bath & Body Care 250ml","8.51","41.0","41.0","348.91","2025-08-19 16:25:30","2025-08-24 16:25:30","Summit Orient Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25088072 (OL2530-4)","[A51343] FENGFU Spicy Probiotic Drinks 12btls*330ml","12.88","44.0","44.0","566.72","2025-08-19 16:25:30","2025-08-24 16:25:30","Summit Orient Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25088072 (OL2530-4)","[A69294] FENGFU Osmanthus Coconut Milk 15btls*1500ml","18.79","1.0","1.0","18.79","2025-08-19 16:25:30","2025-08-24 16:25:30","Summit Orient Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"NWP25088309","[B23232] Fuxi Green Tea Puffed Snacks 8bags*70g","41.65","30.0","30.0","1249.5","2025-08-19 15:24:50","2025-10-06 15:24:50","Fengcheng Foods USA Inc","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088309","[B19354] MAIWAN Beef Seasoned Vegetarian Snacks 20bags*400g","31.46","4.0","4.0","125.84","2025-08-19 15:24:50","2025-10-06 15:24:50","Fengcheng Foods USA Inc","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088309","[E55188] Maijia Red Bean Cumin 8bags*1000g","18.18","4.0","4.0","72.72","2025-08-19 15:24:50","2025-10-06 15:24:50","Fengcheng Foods USA Inc","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"CAP25088072","[FE14300] YUANCHUAN Matcha Ice Cream 6boxes*3bags*90ml","48.45","33.0","33.0","1598.85","2025-08-19 14:35:46","2025-08-24 14:35:46","Summit Orient Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088072","[A32387] FENGFU Brown Sugar Sparkling Water 24btls*500ml","21.2","3.0","3.0","63.6","2025-08-19 14:35:46","2025-08-24 14:35:46","Summit Orient Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088072","[A89374] FENGFU Taro Beverages 20btls*1500ml","13.77","2.0","2.0","27.54","2025-08-19 14:35:46","2025-08-24 14:35:46","Summit Orient Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088072","[FE11202] YUANCHUAN Taro Ice Cream 8boxes*3bags*72ml","39.07","7.0","7.0","273.49","2025-08-19 14:35:46","2025-08-24 14:35:46","Summit Orient Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088072","[C79258] FENGFU Lemon Coffee 24btls*500ml","20.23","1.0","1.0","20.23","2025-08-19 14:35:46","2025-08-24 14:35:46","Summit Orient Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25088072","[L20305] XIANFU Tomato Wood Ear Mushroom 12bags*70g","96.28","1.0","1.0","96.28","2025-08-19 14:35:46","2025-08-24 14:35:46","Summit Orient Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"NJP25088876","[E66311] Shunling Grape Chili Seasonings 30bags*1000g","23.2","2.0","2.0","46.4","2025-08-19 14:13:25","2025-10-08 14:13:25","Xinglin Crown Trading Co., LTD","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25088876","[A37297] Chenmei BBQ Coconut Water 20btls*480ml","13.37","1.0","1.0","13.37","2025-08-19 14:13:25","2025-10-08 14:13:25","Xinglin Crown Trading Co., LTD","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25088876","[G42203] Shunling Pickled Vegetable MSG&Seasoning Powder 20bags*70g","16.77","1.0","1.0","16.77","2025-08-19 14:13:25","2025-10-08 14:13:25","Xinglin Crown Trading Co., LTD","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25088255 (OL3216-1)","[G96120] CHUANRUI Strawberry Dipping Sauce 6bags*500g","16.29","1.0","1.0","16.29","2025-08-19 13:07:04","2025-08-24 13:07:04","Blue Bay Harvest Imports Inc.","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088255 (OL3216-1)","[L12159] FENGJIA Beef Nuts 6bags*200g","13.34","1.0","1.0","13.34","2025-08-19 13:07:04","2025-08-24 13:07:04","Blue Bay Harvest Imports Inc.","Crestline New Jersey Inc","Nora Sun","done",""
"ILP25088307","[B27179] MAIWAN Five Spice Candy 10bags*70g","26.51","1.0","1.0","26.51","2025-08-19 12:03:59","2025-10-06 12:03:59","Fengcheng Foods USA Inc","Crestline Chicago Inc","Grace Zhao","done",""
"NJP25088450","[A89371] WANSHUN Mala Sparkling Water 20btls*1500ml","22.93","1.0","1.0","22.93","2025-08-19 09:58:31","2025-10-23 09:58:31","Riverside Harvest Imports Inc.","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088450","[D49348] FENGXI Taro Instant Rice Noodles 10bags*150g","22.6","1.0","1.0","22.6","2025-08-19 09:58:31","2025-10-23 09:58:31","Riverside Harvest Imports Inc.","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25088450","[A40103] WANSHUN Spicy Sparkling Water 15btls*1500ml","11.09","18.0","18.0","199.62","2025-08-19 09:58:31","2025-10-23 09:58:31","Riverside Harvest Imports Inc.","Crestline New Jersey Inc","Nora Sun","done",""
"CAP25089195","[E27390] XIANGYOU Oolong Chili Seasonings 8bags*1000g","49.49","15.0","15.0","742.35","2025-08-19 08:13:27","2025-10-01 08:13:27","Hengshan Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25089195","[G50228] XIANGYOU Red Bean Cooking Wine 20bags*100g","37.3","106.0","106.0","3953.8","2025-08-19 08:13:27","2025-10-01 08:13:27","Hengshan Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25089195","[E30150] YOUSHUN Garlic Garlic 1bag*25lb","27.77","293.0","293.0","8136.61","2025-08-19 08:13:27","2025-10-01 08:13:27","Hengshan Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"NWP25088702","[VBB72309] CHENWAN Pineapple Baby Products 150ml","10.11","422.0","422.0","4266.42","2025-08-18 13:06:02","2025-10-02 13:06:02","Willow Orient Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088702","[VHK94159] CHENWAN Strawberry Household Goods 500ml","6.37","145.0","145.0","923.65","2025-08-18 13:06:02","2025-10-02 13:06:02","Willow Orient Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25088702","[VHB18210] CHENWAN Sea Salt Hair 10bags*70g","14.07","99.0","99.0","1392.93","2025-08-18 13:06:02","2025-10-02 13:06:02","Willow Orient Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"CAP25089047 (OL2908-2)","[VCA78277] Yuantian Spicy Apparel & Accessories 200ml","15.3","498.0","498.0","7619.4","2025-08-17 15:54:38","2025-10-06 15:54:38","Nanxi Bridge Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25089047 (OL2908-2)","[VCA17381] Yuantian Corn Clothes & Apparel 10bags*150g","16.16","1.0","1.0","16.16","2025-08-17 15:54:38","2025-10-06 15:54:38","Nanxi Bridge Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done","2025-08-27"
"CAP25089047 (OL2908-2)","[B09351] Anchuan Coconut Rice Crackers&Popcorn 10bags*1000g","19.97","1.0","1.0","19.97","2025-08-17 15:54:38","2025-10-06 15:54:38","Nanxi Bridge Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done","2025-08-27"
"NJP25088970 (OL3325-3)","[F13333] CHUANCHENG Garlic Rice 6bags*70g","24.02","16.0","16.0","384.32","2025-08-17 15:23:39","2025-10-21 15:23:39","Yuhua Silk Road Trading Co., LTD","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"TXP25088454","[B21154] MAIWAN Garlic Puffed Snacks 30bags*1000g","15.66","1.0","1.0","15.66","2025-08-17 15:06:11","2025-10-04 15:06:11","Fengcheng Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25088454","[B23232] Fuxi Green Tea Puffed Snacks 8bags*70g","39.48","1.0","1.0","39.48","2025-08-17 15:06:11","2025-10-04 15:06:11","Fengcheng Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25088454","[B78210] Fuxi Brown Sugar Egg Snacks 20bags*1000g","19.12","3.0","3.0","57.36","2025-08-17 15:06:11","2025-10-04 15:06:11","Fengcheng Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25088454","[B66373] Fuxi Pineapple Puffed/Flour Snacks 30bags*70g","30.63","1.0","1.0","30.63","2025-08-17 15:06:11","2025-10-04 15:06:11","Fengcheng Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"NWP25088470 (OL3426-5)","[G10181] Baochen Pickled Vegetable Soybean Paste 8bags*1000g","24.47","1.0","1.0","24.47","2025-08-17 13:03:28","2025-08-27 13:03:28","Morning Harvest Imports Inc.","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"NWP25088470 (OL3426-5)","[D22205] JINSONG Corn Vermicelli 20bags*500g","15.59","3.0","3.0","","2025-08-17 13:03:28","2025-08-27 13:03:28","Morning Harvest Imports Inc.","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"NWP25088470 (OL3426-5)","[G78186] Baochen Sea Salt MSG&Seasoning Powder 20bags*200g","48.16","1.0","1.0","48.16","2025-08-17 13:03:28","2025-08-27 13:03:28","Morning Harvest Imports Inc.","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"NWP25088470 (OL3426-5)","[F32229] Guxi Pickled Vegetable Peanuts 8bags*70g","20.65","1.0","1.0","20.65","2025-08-17 13:03:28","2025-08-27 13:03:28","Morning Harvest Imports Inc.","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"ILP25088815","[VHS64175] Maibao Jujube Health & Nutrition Drinks 200ml","8.91","21.0","21.0","187.11","2025-08-17 10:03:16","2025-08-22 10:03:16","Evergreen Crown Imports Inc.","Crestline Chicago Inc","Jason Qian","done",""
